序號,縣市及鄉鎮市區,村里,避難收容處所地址,經度,緯度,避難收容處所名稱,預計收容村里,預計收容人數,適用災害類別,管理人姓名,管理人電話,室內,室外,適合避難弱者安置,geometry,precise_location,distance_to_mainland,distance_to_nearest_land,nearest_land_type
5078,新北市永和區,永貞里,永和區永貞里福和路125巷20號,121.5216,25.0071,育才國小,永貞里、河濱里、福林里、光明里、永福里、秀成里、竹林里、秀和里,207,"水災,震災,土石流,海嘯",詹心儀,29214630#630,是,是,是,POINT (121.5216 25.0071),sea,145.96212874362342,18.6441573218017,mainland
5081,新北市石碇區,永定里,靜安路一段245號,121.688,25.0078,永定國小,豐田里、永定里、中民里、光明里,330,"水災,震災,土石流,海嘯",剛慶嚴/呂洸杰,02-26631288#22/#23,是,是,是,POINT (121.688 25.0078),sea,154.2909918097619,30.045218696957352,mainland
5082,新北市永和區,保安里,永和區保安里保生路25號,121.5057,25.0081,永平國小,保安里、雙和里、安和里、保順里、水源里、保平里、協和里、前溪里、和平里、大同里、中溪里,943,"震災,土石流,海嘯",郭俊尉,29259879#402,是,是,否,POINT (121.5057 25.0081),sea,145.37347980322957,17.64823162913766,mainland
5083,新北市板橋區,浮洲里,大觀路一段30號,121.4493,25.0086,大觀國小,湳興、浮洲、華中、僑中、大觀、歡園,1784,"水災,震災",江勃宏組長,29603373831,是,是,否,POINT (121.4493 25.0086),sea,143.12478125205973,13.848526860352731,mainland
5089,新北市深坑區,土庫里,土庫里北深路1段83巷8弄36號,121.6346,25.01,土庫第1市民活動中心,土庫、賴仲、昇高里,100,"水災,震災,土石流,海嘯",高太郎里長李錫鈞,2.66E+15,是,否,否,POINT (121.6346 25.01),sea,151.6609845291798,26.59890691589275,mainland
5090,新北市石碇區,豐林里,楓子林32-1號,121.6423,25.0101,石碇綜合活動大樓,石碇里、潭邊里、隆盛里、烏塗里、彭山里、豐田里、永定里、中民里、光明里、豐林里、永安里、格頭里,200,"水災,震災,土石流,海嘯",?志明/王俞婷,02-26631080#251#229,是,否,是,POINT (121.6423 25.0101),sea,152.06964755433648,27.132403767876802,mainland
5091,新北市板橋區,深丘里,漢生東路215號,121.4709,25.0102,海山高中,海山、九如、正泰、雙玉、深丘、香丘、長安、東安、東丘、民生、福丘、福祿、民族、國泰、福壽,2122,"水災,震災",王玟婷組長,29517475#300,是,是,否,POINT (121.4709 25.0102),sea,144.14327040430993,15.460699829122563,mainland
5093,桃園市龜山區,龍壽里,龍校街30號,121.387488,25.010772,龍壽國小,龍壽里,100,"水災,震災,海嘯",夏寶珠,03-3296554#51,是,否,是,POINT (121.387488 25.010772),sea,141.11046240758722,9.826505775658163,mainland
5094,新北市板橋區,黃石里,文化路一段23號,121.4582,25.0108,板橋國小,留侯、流芳、赤松、黃石、挹秀、自強、光華、湳興、民權、民安、建國、社後、金華、光榮、漢生、香雅,641,"水災,震災",黃世榮主任,29686834831,是,否,否,POINT (121.4582 25.0108),sea,143.70037364419073,14.647798603928045,mainland
5095,新北市永和區,保安里,永和區保安里永平路205號,121.5086,25.0108,永平高中,豫溪里、保安里、中溪里、協和里、保平里、新生里、大同里、前溪里、和平里、下溪里、信義里、保順里、仁愛里、忠義里、後溪里,5315,"震災,土石流,海嘯",林宛蓉,2231-9670轉232,是,是,否,POINT (121.5086 25.0108),sea,145.77434377351864,18.08242797217564,mainland
5096,新北市板橋區,浮洲里,僑中一街1號,121.4485,25.0112,大觀國中,湳興、浮洲、華中、僑中、大觀、歡園、大安、福安、聚安、龍安、中山、復興,1611,"水災,震災,土石流,海嘯",林鳳穎組長,22725015831,是,是,否,POINT (121.4485 25.0112),sea,143.36446874483892,14.021815983807326,mainland
5097,臺北市大安區,學府里,大安區羅斯福路4段113巷13號,121.5388,25.0112,民族國中,學府里2,139,水災,李培彰,02-27322935#234,是,否,是,POINT (121.5388 25.0112),sea,147.14559916110258,20.17552693525134,mainland
5098,臺北市大安區,臥龍里,辛亥路三段55號,121.5388,25.0112,臺北市大安運動中心,龍淵、臥龍里,389,震災,鄭景中,2570-2330轉6424,是,否,否,POINT (121.5388 25.0112),sea,147.14559916110258,20.17552693525134,mainland
5099,新北市板橋區,黃石里,文化路一段25號,121.4591,25.0117,板橋高中,留侯、流芳、赤松、黃石、挹秀、湳興、社後、金華、自強、光華、建國、光榮、民權、民安、漢生、新興,1136,"水災,震災,土石流,海嘯",柳欽元組長,29602500430,是,是,否,POINT (121.4591 25.0117),sea,143.82917678169505,14.787987557734306,mainland
5101,臺中市大甲區,南陽里,大甲區南陽里中山路一段720號,121.465467,25.012024,大甲高中活動中心,南陽、薰風、中山、大甲、朝陽、順天,598,"水災,震災,海嘯",蕭建華,04-26877165,是,否,是,POINT (121.465467 25.012024),sea,144.11466914640403,15.250270368253464,mainland
5102,臺北市大安區,學府里,臺北市大安區基隆路4段41巷68弄2號,121.5429,25.0124,公館國小,學府里,50,"水災,震災",柯怡安,27351734#230,是,否,否,POINT (121.5429 25.0124),sea,147.452717942295,20.560073023817132,mainland
5103,新北市石碇區,隆盛里,八分寮45號,121.6426,25.0127,石碇高中,石碇里、潭邊里、隆盛里、烏塗里、永定里、中民里、光明里、豐林里,963,"水災,震災,土石流,海嘯",洪瑜堅/蔡育萃,02-26631224#300/301,是,是,是,POINT (121.6426 25.0127),sea,152.34021304977213,27.380655040241145,mainland
5104,新北市永和區,上林里,永和區上林里竹林路79號,121.5193,25.0129,網溪國小,豫溪里、中興里、竹林里、上林里、正興里、永興里、桂林里,853,"水災,震災,土石流,海嘯",林盈宏,8926-4470轉800,是,是,否,POINT (121.5193 25.0129),sea,146.4526655506821,18.995603240717614,mainland
5106,新北市板橋區,東丘里,民生路一段30之1號,121.4768,25.0137,民生公園市民活動中心,東丘、九如、長壽、居仁、正泰、海山、東安、民生、長安,292,"水災,震災,土石流,海嘯",黃素玲,02-29541201,是,否,否,POINT (121.4768 25.0137),sea,144.74357140657386,16.16943287336388,mainland
5107,臺北市中正區,東門里,信義路一段1號,121.535,25.0137,臺北市中正運動中心,東門里、文祥里、三愛里、文北里,250,震災,紀孟祺,02-25702330-6427,是,否,否,POINT (121.535 25.0137),sea,147.22854761726728,20.135612024792913,mainland
5110,臺北市大安區,學府里,大安區羅斯福路4段21號,121.5352,25.0142,銘傳國小,大學里,161,"水災,震災",連瑞琦,02-23639815#16,是,否,否,POINT (121.5352 25.0142),sea,147.28828703695345,20.19305055447768,mainland
5111,新北市永和區,勵行里,永和區勵行里竹林路34號,121.5173,25.0145,竹林小學,中興里、勵行里、光復里、復興里、上林里、網溪里、正興里、永興里、桂林里、後溪里,58,"水災,震災,土石流,海嘯",陳兆玉,3233-0272,是,是,是,POINT (121.5173 25.0145),sea,146.52880993968424,18.99949737832395,mainland
5112,新北市中和區,中原里,中和區光環路2段1號,121.4829,25.0148,光復國小,中原里,855,"水災,震災,土石流,海嘯",劉師政,02-22482688#286,是,是,否,POINT (121.4829 25.0148),sea,145.10597642912583,16.681511968516812,mainland
5114,新北市雙溪區,長源里,9鄰柑腳3號,121.804558,25.01513,柑林國小,長源里、外柑里,133,"水災,震災,土石流",宋翔怡,02-24931111#124,否,否,否,POINT (121.804558 25.01513),sea,161.76529664666865,38.63058493491904,mainland
5115,新北市貢寮區,福隆里,虎子山街,121.944391,25.015188,虎子山,福隆里,50,海嘯,吳憲彰、吳珮羽,02-24941601#255,否,是,否,POINT (121.944391 25.015188),sea,170.8302706973447,48.16492330136325,mainland
5116,新北市永和區,文化里,永和區文化里文化路133號,121.5116,25.0155,頂溪國小,文化里、仁愛里、永成里、忠義里、中溪里、上溪里、新生里、大同里、新?里、下溪里、信義里、後溪里,888,"震災,土石流,海嘯",廖嘉民,2921-2058#401,是,是,否,POINT (121.5116 25.0155),sea,146.3843326111438,18.698675248281326,mainland
5117,新北市永和區,新?里,永和區新?里文化路172號,121.512,25.0157,及人國小,新?里、文化里、仁愛里、永成里、忠義里、河堤里、頂溪里、上溪里、新生里、下溪里、信義里,1041,"水災,震災,土石流,海嘯",陳浙雲,29212145#11,是,是,否,POINT (121.512 25.0157),sea,146.42202193416793,18.743457830747033,mainland
5118,新北市雙溪區,長源里,柑腳19號,121.8028,25.0157,長源社區活動中心,長源里、外柑里,172,"水災,震災,土石流",宋翔怡,02-24931111#124,是,否,否,POINT (121.8028 25.0157),sea,161.71044171583367,38.56072410627266,mainland
5119,新北市永和區,復興里,永和區復興里博愛街36號,121.5193,25.0158,金甌女中,光復里、復興里、中興里、網溪里、勵行里、上林里、桂林里、正興里、永興里,239,"水災,震災,土石流,海嘯",蘇柳村,23214765,是,是,是,POINT (121.5193 25.0158),sea,146.7486384391009,19.249695719491083,mainland
5120,新北市貢寮區,福連里,福連街1號,121.9888,25.0162,福連國小,福連里,300,"水災,震災,土石流",李煥榮,02-24991194#103,是,是,是,POINT (121.9888 25.0162),sea,173.98583031235606,51.27995106096576,mainland
5122,新北市貢寮區,龍崗里,嵩陽路42號,121.9071,25.0164,貢寮國中,貢寮里、雙玉里、龍崗里、吉林里,661,"水災,震災,土石流,海嘯",陳致棋,02-24941941#130,是,是,否,POINT (121.9071 25.0164),sea,168.42981297196172,45.72983143840889,mainland
5123,新北市樹林區,三福里,三福街52號,121.4059,25.016651,三多國小,三多、三福、三興、圳安、?獠、光興、金寮、圳生、三龍,807,"震災,土石流,海嘯",事務組長董俊良,26880689#145,是,是,否,POINT (121.4059 25.016651),sea,142.36564477827545,11.596342640739161,mainland
5125,新北市板橋區,富貴里,光環路一段7號,121.4828,25.0168,光復高中,港嘴、振義、振興、光復、埔墘、富貴、長壽、居仁、福壽、福翠、龍翠、九如、正泰、雙玉,416,土石流,黃建國組長,29582366141,是,是,否,POINT (121.4828 25.0168),sea,145.30820363516972,16.849933419964017,mainland
5126,新北市永和區,頂溪里,忠孝街26巷8號,121.5153,25.0169,忠孝市民活動中心,文化里、永成里、勵行里、上溪里、河堤里、頂溪里、光復里、復興里、新?里、網溪里,85,"水災,震災,土石流,海嘯",陳威光,29249622,是,否,否,POINT (121.5153 25.0169),sea,146.68723285855495,19.07348599283186,mainland
5127,新北市貢寮區,福隆里,東興街35號,121.9487,25.0171,福隆國小,福隆里,430,"水災,震災,土石流,海嘯",林琪濟,02-24991449#12,是,是,否,POINT (121.9487 25.0171),sea,171.29152657414204,48.626096282665536,mainland
5128,桃園市龜山區,龍華里,萬壽路一段422巷22弄43-1號,121.400544,25.017485,龍華社區活動中心,龍華里,150,"水災,震災,海嘯",許森能,02-82001127,是,否,是,POINT (121.400544 25.017485),sea,142.26654923039584,11.3044186151258,mainland
5129,新北市新莊區,雙鳳里,新北大道七段437號,121.4257,25.0175,丹鳳國小,雙鳳里,297,"震災,土石流,海嘯",邱雋弘,02-29929891,是,是,否,POINT (121.4257 25.0175),sea,143.16533436394437,13.020049084735712,mainland
5130,新北市板橋區,歡園里,中和區中原里光環路二段1號,121.484,25.0177,光復國小,福壽、居仁、富貴、長壽、光復、埔墘、久如、正泰,855,"水災,震災,土石流",吳麥生組長,32348645661,是,是,否,POINT (121.484 25.0177),sea,145.45021245116817,17.010566596200036,mainland
5131,新北市貢寮區,福連里,香蘭街7-1號,121.9729,25.0177,靈鷲山無生道場,福連、福隆,100,"水災,震災,土石流,海嘯",釋法藏,02-24991100,是,否,否,POINT (121.9729 25.0177),sea,173.00793794418774,50.3278344163663,mainland
5133,新北市板橋區,光仁里,永豐街42之8號,121.4741,25.0181,埔墘國小,介壽、埔墘、雙玉、振興、振義、廣新、玉光、光仁、西安、東丘、民生、九如、正泰、港嘴、埤墘、莊敬、華江、永安、光復,628,"水災,震災",顧琪芳組長,29616690311,是,是,否,POINT (121.4741 25.0181),sea,145.08928931116893,16.370954494460765,mainland
5136,新北市貢寮區,福隆里,福隆里福隆街60號,121.9457,25.0184,福隆青少年活動中心,福隆里,403,"震災,土石流",吳憲彰,02-24991456,是,否,否,POINT (121.9457 25.0184),sea,171.2009769336905,48.53555758333251,mainland
5137,桃園市龜山區,迴龍里,宏慶街34巷48-1號,121.410691,25.018416,迴龍社區活動中心,迴龍里,93,"水災,震災,土石流,海嘯",林天章,02-82009283,是,否,是,POINT (121.410691 25.018416),sea,142.72047663170937,12.077482812614015,mainland
5138,新北市板橋區,新民里,文化路一段188巷56號,121.4676,25.0185,中山國中,民權、民安、新民、漢生、公館、忠誠、介壽、百壽、華江、玉光、光仁、廣新、埤墘、莊敬、雙玉、香丘、西安、幸福、海山,2280,"震災,土石流,海嘯",何秀滿組長,22508250232,是,是,否,POINT (121.4676 25.0185),sea,144.87060763043004,15.963043580261003,mainland
5139,新北市雙溪區,外柑里,外柑腳49號,121.807814,25.018517,外柑市民活動中心,外柑里、長源里、上林里。,72,"水災,震災,土石流",宋翔怡,02-24931111#124,否,否,否,POINT (121.807814 25.018517),sea,162.27832290814726,39.14923538728085,mainland
5140,桃園市桃園區,會稽里,大有路789號,121.3154,25.0187,快樂國小,本市會稽區各里,70,"水災,震災,土石流",陳毓梅,03-3580001#137,是,是,否,POINT (121.3154 25.0187),sea,139.73250551983216,5.608531686642471,mainland
5141,臺北市大安區,芳和里,臺北市大安區臥龍街170號,121.5503,25.0187,芳和國中,芳和、黎孝里,30,"水災,震災",何孟蒔,02-27321961#501,是,否,是,POINT (121.5503 25.0187),sea,148.42737129444777,21.61635784936882,mainland
5142,臺北市中正區,,中正區汀州路3段四號,121.5265,25.019,螢橋國中,林興里、文盛里、富水里、水源里,52,水災,陳正泰,02-23688667#230,是,否,否,POINT (121.5265 25.019),sea,147.39041489611836,20.02073496542407,mainland
5143,桃園市龜山區,迴龍里,萬壽路一段168號,121.405433,25.019376,迴龍國中小學,迴龍里,500,"水災,震災,海嘯",林立人,02-82096088#512,是,否,是,POINT (121.405433 25.019376),sea,142.63624159071108,11.803277113107404,mainland
5145,新北市板橋區,香社里,中正路325巷30號,121.4533,25.0194,國光國小,社後、香社、香雅、中正、自立、光榮、國光、港尾、港德、金華,1211,"水災,震災",陳金鶴組長,29680611702,是,是,否,POINT (121.4533 25.0194),sea,144.40316110546195,15.067391930944405,mainland
5146,臺北市大安區,芳和里,臺北市大安區臥龍街129號,121.5496,25.0195,大安國小,黎和、黎元里,60,水災,楊金龍,02-27322332#831,是,否,否,POINT (121.5496 25.0195),sea,148.47636543103408,21.63874914060223,mainland
5147,臺北市大安區,芳和里,大安區臥龍街100號,121.5491,25.0196,和平高中,臥龍、虎嘯里,300,"水災,震災",楊廣銓,02-27324300#151,是,否,否,POINT (121.5491 25.0196),sea,148.46369174101102,21.61343724616485,mainland
5148,新北市板橋區,莊敬里,民生路二段120號,121.4708,25.0197,板橋莊敬市民活動中心,莊敬、埤墘、華江、介壽、百壽,188,"水災,震災,土石流,海嘯",高惠華,02-22514289,是,否,否,POINT (121.4708 25.0197),sea,145.12250243959394,16.28625700153559,mainland
